Datum,Temp,WindSpeed,RelativeHumidity,Precipitation,FFMC,DMC,DC,ISI,BUI,FWI,DSR,Fire
12.11.2010,10.6800003051758,27.2900009155273,53.2900009155273,1.0900000333786,74.2600021362305,1.76999998092651,4.5,2.92000007629395,1.78999996185303,0.870000004768372,0.0199999995529652,0
13.11.2010,12.6400003433228,26.8700008392334,59.5299987792969,0.0599999986588955,81.5699996948242,2.50999999046326,6.48000001907349,5.25,2.54999995231628,2.97000002861023,0.189999997615814,0
14.11.2010,12.2200002670288,26.6800003051758,60.5299987792969,0.00999999977648258,83.5599975585938,3.20000004768372,8.39000034332275,6.65999984741211,3.27999997138977,4.32000017166138,0.360000014305115,0
15.11.2010,13.7399997711182,27.1100006103516,53.7599983215332,0.00999999977648258,85.2099990844727,4.1100001335144,10.5600004196167,8.5,4.17000007629395,6.07000017166138,0.660000026226044,0
16.11.2010,11.9099998474121,27.1599998474121,54.1699981689453,5.65999984741211,63.7400016784668,2.52999997138977,5.55000019073486,1.97000002861023,2.47000002861023,0.649999976158142,0.00999999977648258,0
17.11.2010,6.23999977111816,26.8199996948242,45.3800010681152,20.8400001525879,47.1300010681152,1.10000002384186,0.829999983310699,0.439999997615814,0.610000014305115,0.109999999403954,0,0
18.11.2010,8.52000045776367,26.1900005340576,66.0100021362305,4.82000017166138,49.7999992370605,0.430000007152557,1.24000000953674,0.600000023841858,0.46000000834465,0.140000000596046,0,0
19.11.2010,6.96999979019165,25.8199996948242,64.6800003051758,12.8800001144409,41.4000015258789,0.379999995231628,0.959999978542328,0.170000001788139,0.379999995231628,0.0399999991059303,0,0
20.11.2010,9.89999961853027,25.9799995422363,53.0099983215332,0.419999986886978,68.6900024414063,1.05999994277954,2.44000005722046,2.22000002861023,1.01999998092651,0.589999973773956,0.00999999977648258,0
21.11.2010,7.3899998664856,26.3999996185303,75.2200012207031,4.6100001335144,51.2400016784668,0.280000001192093,1.02999997138977,0.720000028610229,0.330000013113022,0.159999996423721,0,0
22.11.2010,5.51999998092651,26.8299999237061,57.189998626709,77.370002746582,37.9799995422363,0.379999995231628,0.699999988079071,0.0900000035762787,0.239999994635582,0.0199999995529652,0,0
23.11.2010,3.38000011444092,26.7000007629395,69.9199981689453,26.6700000762939,30.6800003051758,0.180000007152557,0.310000002384186,0.0199999995529652,0.0199999995529652,0,0,0
24.11.2010,3.58999991416931,26.9300003051758,64.7300033569336,4.01999998092651,42.1699981689453,0.219999998807907,0.349999994039536,0.200000002980232,0.0199999995529652,0.0399999991059303,0,0
25.11.2010,3.34999990463257,27.2000007629395,68.0199966430664,5.46999979019165,41.6699981689453,0.189999997615814,0.310000002384186,0.189999997615814,0,0.0399999991059303,0,0
26.11.2010,3.13000011444092,27.1399993896484,54.4199981689453,12.6599998474121,39.4599990844727,0.259999990463257,0.270000010728836,0.119999997317791,0,0.0199999995529652,0,0
27.11.2010,2.78999996185303,27.0599994659424,66.0299987792969,0.829999983310699,57.7900009155273,0.430000007152557,0.469999998807907,1.37999999523163,0.0700000002980232,0.28999999165535,0,0
28.11.2010,5.26999998092651,27.2099990844727,63.9000015258789,30.5900001525879,38.1599998474121,0.310000002384186,0.649999976158142,0.100000001490116,0.230000004172325,0.0199999995529652,0,0
29.11.2010,6.03000020980835,27.6599998474121,72.0299987792969,15.6499996185303,34.5299987792969,0.259999990463257,0.790000021457672,0.0399999991059303,0.28999999165535,0.00999999977648258,0,0
30.11.2010,3.4300000667572,27.8400001525879,72.6399993896484,22.8799991607666,29.6900005340576,0.159999996423721,0.319999992847443,0.00999999977648258,0.0500000007450581,0,0,0
1.12.2010,8.51000022888184,27.4799995422363,40.4900016784668,20.7199993133545,46.3499984741211,0.649999976158142,1.24000000953674,0.400000005960464,0.519999980926514,0.100000001490116,0,0
2.12.2010,4.78999996185303,27.3099994659424,65.2399978637695,13.9499998092651,38.2200012207031,0.230000004172325,0.569999992847443,0.100000001490116,0.219999998807907,0.0199999995529652,0,0
3.12.2010,1.60000002384186,27.6599998474121,69.3499984741211,18.1200008392334,30.7900009155273,0.0900000035762787,0,0.0199999995529652,0,0,0,0
4.12.2010,1.62999999523163,27.6299991607666,73.1999969482422,2.21000003814697,43,0.0799999982118607,0,0.239999994635582,0,0.0500000007450581,0,0
5.12.2010,3.23000001907349,27.2000007629395,53.8899993896484,3.54999995231628,50.6199989318848,0.230000004172325,0.280000001192093,0.699999988079071,0,0.140000000596046,0,0
6.12.2010,9.57999992370605,27.7199993133545,66.0100021362305,12.9700002670288,44.5400009155273,0.409999996423721,1.42999994754791,0.310000002384186,0.479999989271164,0.0700000002980232,0,0
7.12.2010,7.17000007629395,27.9899997711182,71.1900024414063,9.88000011444092,40.0299987792969,0.270000010728836,1,0.140000000596046,0.319999992847443,0.0299999993294477,0,0
8.12.2010,8.82999992370605,27.9099998474121,62.8499984741211,8.36999988555908,45.5200004577637,0.419999986886978,1.28999996185303,0.360000014305115,0.46000000834465,0.0799999982118607,0,0
9.12.2010,4.53000020980835,27.6399993896484,79.6800003051758,14.6199998855591,30.5200004577637,0.129999995231628,0.519999980926514,0.0199999995529652,0.159999996423721,0,0,0
10.12.2010,-2.55999994277954,27.3199996948242,83.7200012207031,4.5,27.8199996948242,0,0,0.00999999977648258,0,0,0,0
11.12.2010,-1.05999994277954,26.7900009155273,73.2300033569336,1.38999998569489,42.6800003051758,0,0,0.219999998807907,0,0.0399999991059303,0,0
12.12.2010,-1.78999996185303,26.6100006103516,77.3000030517578,11.960000038147,27.2299995422363,0,0,0.00999999977648258,0,0,0,0
13.12.2010,0.0700000002980232,26.7299995422363,63.3499984741211,1.47000002861023,45.9599990844727,0.0500000007450581,0,0.370000004768372,0,0.0700000002980232,0,0
14.12.2010,-5.5,27.0499992370605,75.5199966430664,0,57.439998626709,0.0500000007450581,0,1.3400000333786,0,0.270000010728836,0,0
15.12.2010,-3.80999994277954,27.3500003814697,66.7699966430664,0.389999985694885,67.5999984741211,0.0500000007450581,0,2.29999995231628,0,0.46000000834465,0.00999999977648258,0
16.12.2010,-4.96000003814697,27.1299991607666,65.2300033569336,0.379999995231628,73.5599975585938,0.0500000007450581,0,2.79999995231628,0,0.560000002384186,0.00999999977648258,0
17.12.2010,-2.48000001907349,27.0900001525879,73.7900009155273,10.4200000762939,36.1699981689453,0,0,0.0599999986588955,0,0.00999999977648258,0,0
18.12.2010,-1.79999995231628,26.9400005340576,77.7900009155273,12.8999996185303,25.1900005340576,0,0,0,0,0,0,0
19.12.2010,1.23000001907349,26.8400001525879,66.7200012207031,9.27999973297119,31.7099990844727,0.0900000035762787,0,0.0199999995529652,0,0,0,0
20.12.2010,3.34999990463257,26.5599994659424,74.620002746582,2.14000010490417,44.2400016784668,0.129999995231628,0.310000002384186,0.280000001192093,0.109999999403954,0.0599999986588955,0,0
21.12.2010,4.17000007629395,26.4599990844727,58.75,4.82999992370605,47.1599998474121,0.25,0.449999988079071,0.430000007152557,0.109999999403954,0.0900000035762787,0,0
22.12.2010,7.67999982833862,26.8700008392334,58.2700004577637,31.5699996948242,41.1100006103516,0.419999986886978,1.0900000333786,0.170000001788139,0.430000007152557,0.0399999991059303,0,0
23.12.2010,5.21000003814697,27.2700004577637,70.5100021362305,17.4200000762939,34.4099998474121,0.209999993443489,0.639999985694885,0.0399999991059303,0.230000004172325,0.00999999977648258,0,0
24.12.2010,4.59999990463257,27.3500003814697,67.129997253418,19.7399997711182,33.5999984741211,0.209999993443489,0.529999971389771,0.0299999993294477,0.209999993443489,0.00999999977648258,0,0
25.12.2010,-0.980000019073486,27.2399997711182,86.9000015258789,6.36999988555908,24.3500003814697,0,0,0,0,0,0,0
26.12.2010,-4.30000019073486,27.4699993133545,56.9799995422363,3.1800000667572,36.8899993896484,0,0,0.0700000002980232,0,0.00999999977648258,0,0
27.12.2010,-3.71000003814697,27.5599994659424,81.4899978637695,1.82000005245209,41.1800003051758,0,0,0.170000001788139,0,0.0299999993294477,0,0
28.12.2010,0.0199999995529652,27.5200004577637,65.9800033569336,0.930000007152557,56.5400009155273,0.0399999991059303,0,1.27999997138977,0,0.259999990463257,0,0
29.12.2010,-0.150000005960464,27.5499992370605,64.7200012207031,0.490000009536743,68.7900009155273,0.0799999982118607,0,2.41000008583069,0,0.479999989271164,0.00999999977648258,0
30.12.2010,0.629999995231628,27.3899993896484,64.5899963378906,0.0399999991059303,75.620002746582,0.150000005960464,0,3.16000008583069,0,0.629999995231628,0.00999999977648258,0
31.12.2010,1.11000001430511,27.2600002288818,62.560001373291,0.00999999977648258,79.2900009155273,0.25,0,4.17999982833862,0,0.839999973773956,0.0199999995529652,0
1.1.2011,2.55999994277954,27.1599998474121,63.5200004577637,0.0299999993294477,81.0500030517578,0.409999996423721,0.170000001788139,5.01000022888184,0,1.02999997138977,0.0299999993294477,0
2.1.2011,1.0900000333786,26.8700008392334,74.2699966430664,0.0799999982118607,81.0999984741211,0.479999989271164,0.170000001788139,4.96000003814697,0,0.990000009536743,0.0299999993294477,0
3.1.2011,-3.35999989509583,26.4099998474121,76.6500015258789,0,80.7699966430664,0.479999989271164,0.170000001788139,4.67999982833862,0,0.939999997615814,0.0199999995529652,0
4.1.2011,-2.02999997138977,26.3199996948242,68.9899978637695,1.55999994277954,69.370002746582,0.140000000596046,0.170000001788139,2.30999994277954,0,0.46000000834465,0.00999999977648258,0
5.1.2011,-0.349999994039536,26.9099998474121,69.7099990844727,2.24000000953674,59.6800003051758,0.0299999993294477,0.170000001788139,1.55999994277954,0.0399999991059303,0.319999992847443,0,0
6.1.2011,0.560000002384186,27.3999996185303,63.0900001525879,0.790000021457672,68.6900024414063,0.100000001490116,0.170000001788139,2.39000010490417,0,0.479999989271164,0.00999999977648258,0
7.1.2011,6.67999982833862,27.7700004577637,72.1699981689453,1.17999994754791,70.3600006103516,0.370000004768372,1.07000005245209,2.55999994277954,0.400000005960464,0.589999973773956,0.00999999977648258,0
8.1.2011,7.13000011444092,27.6800003051758,61.5299987792969,4.75,56.4700012207031,0.389999985694885,0.990000009536743,1.27999997138977,0.389999985694885,0.28999999165535,0,0
9.1.2011,6.8600001335144,27.8400001525879,67.1600036621094,0.310000002384186,71.2399978637695,0.709999978542328,1.92999994754791,2.65000009536743,0.740000009536743,0.660000026226044,0.00999999977648258,0
10.1.2011,4.11999988555908,28.1900005340576,60.3899993896484,1.48000001907349,70.5299987792969,0.970000028610229,2.36999988555908,2.63000011444092,0.959999978542328,0.689999997615814,0.00999999977648258,0
11.1.2011,3.02999997138977,28.4400005340576,65.8399963378906,6.07000017166138,48.7299995422363,0.170000001788139,0.25,0.589999973773956,0,0.119999997317791,0,0
12.1.2011,0.819999992847443,28.6499996185303,80.9100036621094,0.469999998807907,60.3899993896484,0.219999998807907,0.25,1.77999997138977,0,0.360000014305115,0,0
13.1.2011,3.97000002861023,28.2600002288818,67.8499984741211,0.850000023841858,69.1600036621094,0.419999986886978,0.670000016689301,2.52999997138977,0.219999998807907,0.550000011920929,0.00999999977648258,0
14.1.2011,7.23999977111816,28.4300003051758,68.5,0.620000004768372,75.9800033569336,0.740000009536743,1.66999995708466,3.40000009536743,0.699999988079071,0.839999973773956,0.0199999995529652,0
15.1.2011,3.30999994277954,28.0799999237061,73.0899963378906,0.829999983310699,75.2699966430664,0.889999985694885,1.97000002861023,3.20000004768372,0.829999983310699,0.810000002384186,0.0199999995529652,0
16.1.2011,4.96999979019165,27.7600002288818,71.3600006103516,0.180000007152557,78.6800003051758,1.10000002384186,2.5699999332428,4.05000019073486,1.07000005245209,1.35000002384186,0.0500000007450581,0
17.1.2011,7.82000017166138,27.5,61.1199989318848,0.0399999991059303,81.8600006103516,1.52999997138977,3.6800000667572,5.59999990463257,1.50999999046326,2.67000007629395,0.150000005960464,0
18.1.2011,4.94999980926514,27.1299991607666,68.6500015258789,0.0199999995529652,81.9100036621094,1.75999999046326,4.28000020980835,5.53000020980835,1.75,2.75,0.159999996423721,0
19.1.2011,3.74000000953674,26.5100002288818,65.4100036621094,0.379999995231628,82.0999984741211,1.97000002861023,4.65999984741211,5.48999977111816,1.94000005722046,2.82999992370605,0.170000001788139,0
20.1.2011,-3.36999988555908,26.5499992370605,77.8399963378906,1.98000001907349,63.5099983215332,1.08000004291534,4.65999984741211,1.88999998569489,1.36000001430511,0.529999971389771,0.00999999977648258,0
21.1.2011,-2.4300000667572,27.2900009155273,71.9199981689453,9.97999954223633,35.2099990844727,0,0,0.0500000007450581,0,0.00999999977648258,0,0
22.1.2011,-4.78000020980835,27.4699993133545,60.7000007629395,7.07000017166138,32.6100006103516,0,0,0.0299999993294477,0,0.00999999977648258,0,0
