temp;wind;rh;precip;fire
11,3335;27,5879;50,1418;1,0118;1
7,7798;33,5773;62,4169;43,2936;0
2,5573;20,2183;78,7846;2,9957;0
3,4475;11,2182;66,4812;1,2452;0
1,2113;13,7163;69,0752;3,9477;0
3,3663;12,3201;78,9541;0,9601;0
-1,8589;24,213;71,2878;1,8292;0
2,5567;28,89;58,2014;3,7001;0
2,8068;13,454;73,2537;2,9187;0
5,198;16,8521;58,5685;0,3306;0
7,9436;20,2376;55,5682;3,4009;0
6,0929;17,3428;59,6838;0,9737;0
8,8763;10,7496;61,5096;0,3328;0
9,4142;8,9464;57,0088;0,329;0
9,692;9,3159;54,0409;0,1246;0
9,1523;8,9788;53,8009;0,1588;0
8,2769;11,6903;64,0998;0,0723;0
7,8138;10,5967;60,2919;0,1053;0
5,6666;10,7431;59,6395;0,1037;0
5,464;9,3832;69,1137;0,0596;0
2,9048;18,3234;68,4553;0,122;0
5,3697;12,6386;60,8534;0,0749;0
8,1199;8,9857;47,3667;0,0799;0
6,9074;13,7172;57,7527;0,2285;0
6,2231;8,7666;61,1039;0,0734;0
3,7016;7,9351;68,9636;0,061;0
2,686;15,0316;72,4083;0,0422;0
5,0902;12,3704;57,7824;0,0136;0
7,2871;9,0422;61,1544;0,1967;0
7,7295;11,1392;66,0277;0,0873;0
7,533;11,9531;71,7794;0,0555;0
8,764;16,3359;61,4072;0,0283;0
8,3451;12,4828;70,4683;0,0771;0
10,4892;13,1568;68,0901;0,0945;0
7,872;10,6628;75,2374;0,0109;0
8,2797;13,0782;69,4489;0,0364;0
9,3241;13,5614;51,9359;0,058;0
9,4958;9,8571;54,9961;0,0106;0
8,4849;8,0355;50,8161;0,0263;0
5,2679;12,4705;68,7717;0,0217;0
3,2693;23,606;60,821;0,0042;0
0,669;15,3917;57,4354;0,0002;0
2,406;8,0131;60,6281;0,0081;0
-1,6933;13,6623;68,1354;2,2013;0
3,4875;21,189;70,3277;7,3463;0
-5,9;14,9266;87;2,7149;0
4,5862;13,0727;60,9238;1,0436;0
3,7868;14,3233;63,1323;10,1605;0
1,886;20,634;64,8868;0,9963;0
5,0672;19,1947;55,7146;0,9483;0
6,661;27,471;67,4701;7,908;0
4,8182;26,4086;67,2561;4,3957;0
6,4193;37,8184;61,911;8,9529;0
4,4734;27,1526;65,2638;7,9001;0
0,8758;15,2403;68,5934;6,1146;0
1,1265;17,7033;56,0557;2,3529;0
-2,1963;19,5121;76,5175;12,302;0
-3,1041;29,3898;56,9294;4,0977;0
-5,0181;32,4349;70,7503;2,3471;0
-6,2799;25,9492;73,5599;0,0199;0
-5,6566;11,2298;50,8096;0,0751;0
-2,0646;10,3865;66,9348;0,0285;0
-1,633;13,4192;66,1237;0,0048;0
-3,1952;15,5049;59,2133;0,0046;0
0,4925;11,7041;50,0053;0,9278;0
1,8949;17,0008;58,5538;0,1505;0
4,8156;13,8539;60,8836;0,0453;0
8,749;13,4007;68,9299;0,9964;0
10,0633;16,2028;60,8699;0,2113;0
8,2131;17,6012;57,8822;0,0516;0
7,6955;13,8661;67,6279;0,0872;0
8,4573;20,6437;52,6008;0,335;0
10,146;24,8372;77,0738;2,4562;0
11,8986;19,2668;59,0928;0,1295;0
15,6393;21,4553;41,3298;0,2161;0
10,4438;21,8301;58,8055;4,7129;0
-1,6265;29,8371;67,8105;6,3866;0
-0,2441;20,6428;69,8894;0,0041;0
4,4455;15,1592;68,4603;0,014;0
7,5113;24,97;46,3918;2,6888;0
8,5509;29,2086;57,1384;1,5155;0
8,6704;30,6643;58,1563;3,8589;0
6,2121;36,9941;65,8606;11,9369;0
4,5754;11,7326;60,8226;0,1464;0
4,5313;19,9626;63,9834;1,5072;0
5,6016;27,8191;62,8171;14,2586;0
8,8525;34,4842;59,3873;11,6069;0
8,2303;26,1001;76,3696;40,4256;0
9,3205;24,1574;55,2389;13,8536;0
11,2893;27,2728;50,3217;0,2683;0
9,0599;19,5474;57,0342;19,0026;0
6,8305;15,019;63,7467;0,4922;0
2,833;16,699;75,4623;2,1309;0
9,1062;19,2523;52,1274;0,4717;0
14,3814;22,8747;41,6334;0,3922;0
9,577;22,342;63,2831;3,2329;0
4,8608;21,0386;72,2663;0,7924;0
6,5973;17,5757;57,3972;6,7374;0
4,082;15,9798;72,3911;14,4727;0
6,4516;16,7365;62,1015;0,74;0
11,2878;26,7286;39,2362;5,6237;0
13,1839;24,311;46,3557;42,878;0
5,0605;16,3475;68,968;9,5629;0
5,1296;14,0576;75,8976;0,1631;0
3,8209;19,5399;71,6412;9,3192;0
3,8566;16,997;68,3457;1,6143;0
10,2227;29,2001;45,6394;1,5843;0
8,3328;21,4625;52,6829;30,7037;0
5,8197;14,2427;65,0329;6,674;0
5,4296;12,1813;63,0041;0,7472;0
5,5123;17,4786;61,7141;0,4645;0
1,0554;17,3893;78,9841;12,0628;0
3,3941;13,1764;75,3712;2,2299;0
6,564;22,8598;65,2355;0,2572;0
6,8429;31,817;60,3682;1,981;0
5,4407;27,3482;54,5507;0,738;0
4,9833;11,9288;51,4259;0,3643;0
6,9363;17,638;58,3904;0,2099;0
8,8912;14,4585;44,307;0,0959;0
10,0559;10,9229;41,6837;0,0849;0
9,7375;15,9237;47,1635;0,1704;0
10,9368;14,6608;42,3059;0,2314;0
9,2429;14,5195;64,9254;12,6504;0
11,6742;18,5053;68,5814;15,0393;0
7,7046;32,113;57,0985;26,2975;0
3,5564;26,2367;57,5421;0,6549;0
6,469;12,168;42,8297;0,4939;0
4,741;10,9642;70,8393;1,9413;0
8,5129;13,4456;57,0198;0,1364;0
8,8437;18,3532;61,7805;1,5306;0
13,1576;19,4845;55,0665;1,6497;0
13,4401;20,8354;52,9787;0,3676;0
16,5517;23,232;43,9306;0,2254;0
16,999;22,0358;32,3975;0,3462;0
17,7305;14,9343;39,5096;0,3566;0
18,2098;13,4367;38,9792;0,0887;0
18,3062;16,1271;35,6178;0,0337;1
19,0594;14,2386;33,6547;0,0815;1
18,4668;12,5215;36,6087;0,0699;1
17,7612;12,3228;31,32;0,351;1
13,1881;14,1145;59,5976;16,0183;0
8,5549;10,9713;70,5407;6,7591;0
11,3314;14,9896;64,7283;0,5594;0
14,2566;13,8544;53,7231;0,0094;0
17,3207;17,5933;42,4948;0,0405;0
17,4687;22,7484;44,4134;0,9295;0
14,07;21,0014;51,9725;8,7154;0
15,8854;16,0404;39,1026;0,0068;0
18,1025;26,5574;38,7699;0,0239;1
20,2015;28,4888;35,0735;0,1398;1
18,4669;19,9562;32,4923;2,7746;0
14,3375;22,6872;62,1836;9,7652;0
11,855;25,0582;44,0558;0,0025;0
14,8833;12,7086;35,7012;0,001;0
16,0032;16,4083;37,3145;0,0175;0
13,3681;13,1822;48,8579;6,2625;0
7,5194;18,8547;71,1031;4,6407;0
7,6906;23,9342;57,9134;7,3552;0
8,6293;16,3856;45,1543;0,0583;0
12,4222;25,5422;55,7727;0,5544;0
11,3062;13,4408;63,164;3,6931;0
10,0745;11,1373;68,3893;4,9285;0
10,9109;11,5029;64,5227;0,0159;0
9,0929;16,6985;66,4087;14,4086;0
7,2749;22,156;68,2948;5,3985;0
13,2233;21,2736;58,8114;4,0958;0
11,4662;23,3069;56,3036;4,9953;0
12,62;18,7695;58,8967;1,5406;0
14,9856;12,6491;51,426;0,9394;0
14,5444;9,7405;51,4706;2,5807;0
14,8322;8,8955;54,1804;2,5261;0
16,0807;8,8055;48,6101;0,4358;0
15,2626;11,82;61,2629;5,7859;0
19,2951;16,4923;67,7599;5,3528;0
11,5709;18,9641;73,4964;17,9279;0
13,8041;23,1362;60,7818;4,4063;0
12,6186;18,9277;55,5573;6,2371;0
12,0404;15,711;62,2481;10,0022;0
9,4203;14,8107;63,2152;0,5134;0
12,4259;11,669;47,1345;0,1121;0
15,1112;11,0665;45,717;0,018;0
14,6646;14,9327;51,4496;9,8271;0
14,6095;18,3684;53,8797;13,9719;0
17,2302;22,8753;51,2911;0,0658;0
20,3315;12,0327;41,7706;0,0015;0
21,0709;22,4831;37,9042;6,5682;0
13,1914;17,2681;60,437;4,7303;0
17,7094;16,7626;51,3428;0,1644;0
19,0715;12,4044;49,6864;0,1047;0
22,2218;9,4645;41,8979;0,0297;0
23,9613;11,444;44,5091;0,1175;0
22,768;18,8924;44,6484;0,2805;1
19,8174;17,219;48,961;0,1098;1
19,4612;15,147;44,882;0,1556;1
21,1476;13,3071;42,7243;11,4892;0
17,4351;12,0822;51,493;2,3488;0
18,5063;10,0646;44,9107;3,7325;0
19,7606;9,5898;50,5435;4,1653;0
20,7514;9,7297;45,0018;13,38;0
19,1618;11,2157;52,5515;6,6631;0
19,6106;14,7224;46,2474;0,1007;0
19,7109;11,923;39,4446;0,0968;0
20,9342;9,093;46,5273;9,6134;0
19,9571;10,081;49,9025;3,4077;0
20,7938;16,7344;49,1983;2,8793;0
20,2089;12,8357;48,1629;36,9899;0
17,1022;10,9888;53,0679;7,1443;0
19,5179;11,4508;48,8348;5,8242;0
19,6703;21,3678;53,6276;0,932;0
25,5485;29,1634;43,6876;2,7619;0
25,4607;26,1268;39,5534;0,7306;1
22,302;10,1347;52,5535;0,1041;0
18,7497;13,8938;50,7478;24,528;0
20,2987;10,9236;52,612;3,118;0
23,0719;11,0363;46,8204;0,3714;0
23,5889;16,6042;53,2385;0,0856;0
25,7107;18,2996;52,5096;1,4047;0
26,072;14,7904;47,8807;5,8475;0
26,385;10,876;49,8221;6,2207;0
24,29;11,8703;53,6729;13,1784;0
23,1769;11,9226;51,6875;12,4634;0
20,4417;18,9344;48,9872;0,0303;0
24,1509;11,2611;40,6719;0,0012;0
24,4647;9,0953;38,9415;0,3726;0
24,3389;8,7007;51,5112;1,5099;0
26,286;8,7101;45,2193;1,1642;0
22,9938;15,2387;58,122;0,2381;0
23,4719;17,0931;51,8465;0,0173;1
24,7133;11,9083;43,5321;0,0167;1
22,4752;13,2391;52,968;2,6966;0
23,4195;16,4033;40,4384;0,04;1
24,6786;10,9661;43,8213;0,0432;1
26,0433;12,0712;46,5392;0,1995;1
27,089;12,1485;45,1734;0,009;1
26,8878;9,9152;43,2245;0,1788;1
27,7195;10,498;43,3811;1,0302;1
27,7079;13,225;47,1925;2,9186;0
22,362;19,7403;46,3124;3,8528;0
18,6927;30,9858;57,3214;29,5877;0
17,581;27,1579;58,5943;11,9938;0
17,8454;18,6021;57,2472;0,3323;0
22,3716;18,0466;49,4952;0,0433;0
22,3055;19,2752;52,4587;0,0256;1
22,8937;13,4222;49,4845;0,0585;0
24,8491;10,2428;45,5588;0,0043;1
26,81;8,8682;45,1567;0,0171;1
27,9143;9,4982;43,9728;0,5462;1
27,0203;11,858;49,8978;7,2451;0
23,557;12,225;50,9508;15,1391;0
22,8744;12,9025;52,349;1,6625;0
25,1914;8,9719;54,8516;2,6474;0
24,0455;8,129;48,0381;8,8579;0
24,17;10,1821;53,6721;0,0344;0
26,3316;10,9688;44,411;0,0039;0
27,3809;12,5867;42,0502;0,0007;1
23,8643;14,3274;43,212;17,6189;0
21,8916;15,2234;52,9822;0,0855;0
24,2233;14,9902;46,3301;0,0152;1
25,58;12,6764;46,2442;0,004;1
26,3439;11,8874;44,6503;1,3173;0
20,0041;20,9723;47,1134;13,4171;0
21,4222;24,8009;57,6469;7,1682;0
22,8702;15,9265;55,9868;0,1408;0
23,2228;11,8772;55,5592;0,0685;0
23,6421;12,6853;55,9994;2,9417;0
17,3809;18,4282;68,551;1,5174;0
18,2499;19,663;42,5932;0,031;0
21,4426;15,1316;44,8763;0,0168;1
23,3634;11,5145;48,8557;0,0086;1
24,8353;10,894;41,2528;0,0274;1
23,3039;9,6815;50,1316;1,5917;0
22,5137;12,9761;52,1189;5,4956;0
21,1019;9,0419;56,5253;2,1189;0
21,8754;8,6422;54,5892;2,9421;0
23,1141;11,36;52,9089;0,0007;0
24,4995;12,8592;51,8193;7,4816;0
17,6278;22,2826;58,1496;21,2358;0
20,5821;25,145;61,2289;0,1327;0
22,3496;22,3494;56,9417;0,0763;0
22,5128;18,5718;52,7648;0;0
23,9108;14,7113;47,8838;0,0002;1
24,4506;13,3118;48,8173;0,0013;1
24,3152;10,6181;46,283;0,0025;1
24,5992;9,936;46,9822;0,0253;1
23,0034;15,7403;52,3939;0,0015;1
22,2096;13,7961;51,5969;0,0364;1
22,9756;12,0725;53,4971;3,4311;0
22,6395;13,5554;46,4307;0,003;0
22,7564;13,1085;42,7188;0,0005;1
23,1668;10,1868;44,7721;0,3697;1
16,8292;17,3841;59;21,5511;0
15,9068;24,4022;59,6229;4,4096;0
17,9944;23,6517;62,4182;2,0844;0
20,7696;16,038;62,1505;1,0115;0
21,0295;17,7533;61,3423;0,6876;0
20,6868;14,8544;50,7587;1,9971;0
21,8948;12,1181;57,1598;11,1862;0
22,0159;12,6599;53,0666;2,0665;0
22,3803;10,8367;50,9647;0,651;0
21,1999;7,7735;48,1156;6,1053;0
22,4915;9,1579;49,4116;0,0402;0
22,6585;15,0615;51,3439;1,8756;0
19,8064;19,4388;54,8518;4,9991;0
18,4917;11,9972;54,8463;23,9058;0
15,6431;12,5721;65,9677;15,6855;0
15,7422;17,8929;58,2339;0,6405;0
15,5214;14,5215;56,7077;0,0241;0
14,5069;14,1388;54,9315;0,0039;0
17,1254;10,3871;45,0691;0,0055;0
17,0088;11,7486;50,1744;0,0042;0
17,0424;12,8954;51,9399;0,0374;0
17,0592;14,476;52,8227;0,0072;0
17,0761;13,0855;53,7054;0,0032;0
19,6443;9,6232;46,8797;0,0014;0
18,6229;10,502;54,8497;0,0022;0
18,6528;13,576;55,0033;0,1053;1
18,6826;13,41;55,157;0,0169;1
17,9447;13,7235;54,6249;10,6575;0
13,4992;13,0599;67,8166;8,7812;0
14,1193;18,1664;51,3383;0,0488;0
11,0247;20,7599;47,8015;0,0531;0
11,2033;11,2147;54,8251;0,2875;0
13,1262;17,4858;57,4171;11,584;0
12,0102;11,4953;52,63;0,1152;0
11,4462;13,1306;71,3052;0,6179;0
10,9286;14,9017;71,1457;7,876;0
7,5261;10,7418;68,3114;4,9252;0
8,2893;16,5337;67,8333;2,9443;0
12,9743;12,4215;53,9696;0,1007;0
17,9991;17,572;57,8089;0,4241;0
17,3536;22,1537;57,5097;33,936;0
14,0583;13,4944;63,5128;0,6535;0
14,6167;12,767;64,816;0,2918;0
12,3993;11,0735;57,5693;19,8984;0
11,4004;11,0042;74,0967;0,4517;0
11,89;18,2364;63,5769;2,0031;0
11,6407;13,4338;64,824;7,0476;0
11,0583;9,4335;61,3513;0,2775;0
12,7241;12,0585;55,7461;0,0598;0
16,8921;14,5236;64,5799;0,0231;0
16,9437;15,6125;52,1554;1,0386;0
12,389;17,9404;70,5412;2,3756;0
9,9119;25,1759;61,6853;0,0103;0
10,8527;21,5931;54,9861;0,0058;0
11,9987;16,3857;64,1815;0,0126;0
11,2795;21,4616;58,528;0,0031;0
8,3711;19,2632;49,7076;0,001;0
10,7491;13,5069;59,0445;0,0037;0
11,3331;22,0983;63,8633;1,8543;0
5,0291;17,5004;70,6689;9,6583;0
8,6877;14,9935;60,6572;0,1102;0
8,4702;28,2086;75,7123;7,5466;0
10,7883;44,7799;57,3159;23,1394;0
9,2397;20,6084;64,687;14,8002;0
5,2734;12,4518;86,0139;8,8941;0
4,988;15,9984;65,925;4,3549;0
6,7557;11,0486;63,0477;1,7265;0
6,3914;21,4179;65,8495;13,8388;0
2,9057;20,7939;75,0298;9,1284;0
4,804;16,3679;57,1667;0,1825;0
3,5928;17,6784;57,3616;0,0202;0
3,4221;13,9963;71,1932;0,0289;0
8,311;10,459;61,3059;0,5003;0
9,487;16,4254;56,6179;0,2771;0
10,8825;21,4679;62,4398;0,1186;0
9,8552;26,4303;56,0696;0,8813;0
11,744;17,7376;60,716;0,6908;0
11,7077;17,1422;67,2505;0,0189;0
12,1122;15,7021;62,0967;0,0075;0
11,4792;13,502;62,5331;0,013;0
10,16;14,7743;58,9596;0,0482;0
9,2146;14,2063;56,4444;2,3459;0
9,1742;10,8188;56,8479;7,1154;0
7,0485;11,4369;63,7836;0,0647;0
3,4869;27,8043;60,425;0,0899;0
0,0814;29,5717;65,5323;0,0022;0
2,5242;17,6105;59,7616;0,6457;0
3,6289;15,4021;63,4994;0,7488;0
5,4217;19,2118;55,0461;0,0463;0
3,5668;14,1749;54,2551;0,0175;0
4,2;15,0687;63,2893;0,0016;0
5,3901;12,0295;55,3404;0,0006;0
5,9539;11,166;57,8934;0,0084;0
3,0053;18,4352;67,2554;0,0104;0
7,3046;10,0032;52,3573;0,0016;0
7,4746;12,4387;61,097;0,0054;0
7,927;11,2016;59,6547;0,0008;0
8,5396;14,7959;58,9047;0,0048;0
4,0747;18,233;64,7556;0,1956;0
1,9299;18,1267;48,6936;0,0025;0
4,2193;14,2003;66,779;0,0268;0
3,2417;15,4582;68,8762;0,0022;0
1,0644;18,768;62,2015;0,0015;0
3,0754;11,6054;56,4647;0,0013;0
3,1136;9,7493;55,5231;0,0012;0
2,8884;12,4088;56,4176;0,0012;0
5,3209;14,0953;52,3671;0,0011;0
4,5649;16,48;50,7597;0,0007;0
5,2471;12,7981;61,0051;0,0006;0
4,6446;15,3482;58,5291;0,0028;0
5,2973;11,8402;65,0502;0,0235;0
6,1302;16,139;51,8866;0,0511;0
7,5886;14,0896;62,996;0,0264;0
3,6431;23,3908;62,2825;3,2889;0
-2,4995;30,5274;65,0993;0,837;0
-1,4378;28,6754;62,7336;0,0077;0
-0,0815;22,5937;54,5525;0,0169;0
2,6505;14,6285;60,0113;0,1141;0
3,6757;11,3016;49,8814;0,0649;0
4,4017;18,8897;60,2809;0,4961;0
-1,1916;20,3001;72,3253;8,3302;0
3,1734;14,4156;64,0745;3,3681;0
-1,2065;31,4678;65,4752;9,162;0
-6,8086;44,8266;77,8921;1,4083;0
-9,5192;30,8207;81,559;0,0147;0
-7,3367;20,1498;74,6543;0,2648;0
-3,2743;23,2667;68,4017;0,1333;0
-7,4821;20,0191;80,6501;0,1442;0
-6,3302;14,198;82,4278;1,5752;0
1,1523;23,3857;80,4314;1,6344;0
3,7789;38,9678;74,1925;9,1839;0
-0,0812;15,3449;61,17;1,0175;0
-1,7398;19,8383;62,0337;0,7351;0
-3,4777;28,187;71,3998;13,9868;0
-5,4267;33,4229;82,2238;7,8308;0
0,4377;38,7059;58,7771;5,0494;0
-2,346;28,6471;76,7105;1,3681;0
1,033;15,2204;79,4313;0,0016;0
1,0981;11,6138;71,1774;0,0013;0
1,4971;14,2971;64,5863;0,0069;0
1,6276;10,7188;73,5743;0,0004;0
1,7284;17,2782;65,6938;0,0189;0
0,512;21,5334;65,5259;0,7399;0
-0,3823;19,588;68,3107;0,289;0
-0,2915;10,8626;76,2109;0,149;0
3,025;8,6935;65,3212;0,0089;0
3,8995;7,586;57,0076;0,0938;0
3,3374;9,9382;61,1039;0,0135;0
3,741;18,9165;67,2737;3,6934;0
2,8343;22,7638;70,0329;7,4677;0
7,8783;26,3683;64,8191;3,848;0
6,748;28,5314;58,9485;8,8443;0
6,2839;26,9737;67,7196;12,9697;0
7,5667;23,1017;47,4955;2,3189;0
7,5322;25,1821;55,7979;41,0532;0
3,1613;16,7885;53,3785;6,9061;0
2,9558;15,666;65,9476;0,1542;0
2,0827;20,1099;57,2176;0,2319;0
4,4992;15,6058;65,0442;0,2528;0
4,945;10,8109;63,9712;0,0902;0
3,9885;10,4592;62,8389;0,0341;0
4,3965;13,1597;60,4084;0,0841;0
6,3954;13,0632;32,2618;0,0547;0
9,3458;12,2844;46,9434;0,0163;0
10,1131;12,5388;43,7029;0,0386;0
8,7334;13,8762;45,1792;0,5865;0
1,8639;14,8099;66,1244;17,8583;0
3,3962;13,0705;76,5349;0,0428;0
3,9611;10,6051;58,1595;0,2797;0
11,0416;18,809;55,0524;6,1474;0
11,4732;19,668;48,8832;2,3111;0
11,3796;27,5235;58,5539;0,8081;0
10,2912;29,2642;51,8962;40,885;0
5,368;25,3663;61,1674;6,8872;0
8,2399;13,3899;72,9412;0,0255;0
10,5393;17,725;62,6797;1,1131;0
11,4432;30,1716;57,8328;1,4949;0
5,0282;26,508;70,621;11,5365;0
10,4249;16,0145;46,8474;0,243;0
10,1543;14,1573;53,2297;0,0361;0
12,8498;34,1848;48,3691;0,6416;0
7,8129;29,3461;46,7214;20,5724;0
5,8076;21,0574;64,458;9,1554;0
9,9125;24,0512;44,5;14,819;0
7,1201;32,2917;59,4765;2,0102;0
11,5093;16,6167;50,9566;0,893;0
5,4519;28,4999;57,5086;2,1792;0
7,3567;32,56;50,0297;0,0946;0
5,2067;17,602;61,6531;0,0925;0
7,3903;16,5636;56,3778;0,361;0
9,7071;18,6527;36,4997;0,2113;0
9,6725;17,4241;43,1769;0,2705;0
10,6657;17,8175;40,7012;0,0542;0
13,4684;15,4868;37,7703;0,0607;0
14,0642;24,8678;34,8839;2,4047;0
12,3646;12,594;48,2705;1,476;0
15,4708;13,7667;44,9733;0,251;0
16,8281;12,4021;40,583;0,1208;0
16,6631;15,4731;41,8687;0,0458;0
16,6287;13,1112;40,4078;0,1583;0
16,7139;12,3951;35,2587;0,188;0
14,0546;12,4404;51,5454;0,0708;0
8,2913;19,1951;63,4275;1,6579;0
8,3672;20,6549;40,8243;0,0261;0
13,2309;12,8215;41,3948;0,0089;0
15,2505;14,9519;35,4666;0,0035;1
14,7843;20,9688;45,8218;0,1367;1
15,9924;12,8963;40,6604;0,034;1
17,4915;17,4446;37,6137;0,027;1
16,3908;17,4329;37,345;0,0511;1
15,9485;13,2596;37,2121;0,203;1
11,909;12,7435;51,3761;4,3344;0
9,5797;12,0627;58,9139;3,9864;0
10,4674;19,5562;51,0313;1,1909;0
9,3344;18,1423;49,9864;0,4389;0
12,4398;18,8293;39,7761;0,0289;0
14,5026;12,0563;49,0864;0,0306;0
16,168;11,351;50,1368;0,173;0
15,3471;17,1907;52,5665;4,1822;0
14,4788;14,6172;45,5347;0,0604;0
15,8108;13,104;44,3523;0,4982;0
15,2493;12,0084;54,6087;0,8775;0
15,7387;12,1526;52,1556;3,5777;0
13,2897;16,0958;61,1197;12,4371;0
11,1931;16,6002;47,7279;0,7264;0
10,737;19,0344;55,9211;14,5899;0
6,9079;25,0029;61,3299;1,4918;0
5,286;28,578;57,9873;0,9182;0
5,7282;20,0294;51,433;0,2833;0
10,4209;13,3278;54,1684;0,3681;0
9,2398;12,8305;60,7139;0,4326;0
12,206;14,3;48,0733;0,109;0
13,624;25,2934;57,8606;0,0848;1
15,6905;28,83;45,0919;0,4069;1
17,0131;28,8204;48,2935;5,2257;0
15,448;31,4498;51,1694;11,1747;0
11,4068;16,334;67,2083;17,2856;0
13,3688;17,8301;56,298;0,0515;0
15,9016;14,4241;55,0541;0,011;0
16,6308;11,6962;45,1106;0,0746;0
15,798;10,4217;45,4933;2,2592;0
16,2698;10,4583;46,9681;0,4327;0
12,2888;15,7998;61,3879;14,277;0
15,8855;13,6393;54,8418;7,0163;0
13,0712;15,0544;71,5046;12,488;0
14,7896;14,9584;55,2244;2,4843;0
11,6714;18,0514;57,2437;2,7235;0
12,4383;12,5998;58,9971;0,054;0
18,668;24,1803;46,7873;3,5664;0
20,078;22,172;46,9148;4,7857;0
17,5033;16,4389;56,3146;17,8738;0
19,2248;11,6123;49,8542;1,9286;0
17,7181;14,3036;51,3922;15,2084;0
18,349;20,0543;52,5391;1,4943;0
16,3409;20,2473;54,5557;0,3113;0
18,942;13,2725;45,2201;0,0009;0
20,5023;11,8197;38,0117;0,0008;0
17,9685;13,9424;57,0159;18,2754;0
17,6216;23,6534;56,0589;3,3521;0
18,7331;14,0317;55,3742;0,196;0
19,7576;8,8446;47,5784;25,534;0
17,6905;13,4056;50,7937;14,304;0
14,1321;20,2076;56,5203;11,4648;0
17,3593;20,2437;49,1057;0,0755;0
17,1459;19,3637;49,197;0,0759;0
19,4359;16,0876;39,2258;0,0015;0
20,8333;10,5493;41,4178;0,0014;0
22,7846;10,58;41,1605;0,0021;0
23,2576;11,9762;49,9904;1,8286;0
23,5871;9,1432;46,5523;9,1025;0
21,9628;6,8763;49,8323;14,7513;0
22,5165;9,2481;47,5459;3,6371;0
22,9124;10,4007;44,0366;2,4226;0
22,0388;9,7428;57,2184;3,2578;0
22,3694;15,4376;49,6561;0,5597;0
19,6122;13,7899;53,5116;2,286;0
19,3863;18,0331;46,2296;0,0269;0
21,7542;11,7091;42,3258;0,0121;0
20,9145;12,3679;49,6245;0,4429;0
19,1636;18,0502;41,8477;0,0031;1
24,2264;9,964;39,9926;0,0031;1
25,1193;9,8965;46,1896;0,1009;1
23,7411;12,3051;52,4782;3,8791;0
23,8804;11,3566;40,5774;0,6036;0
23,7799;12,4285;44,6691;21,4129;0
18,1252;21,8656;54,5996;2,586;0
16,6653;24,8358;54,5712;0,4754;0
21,8984;15,1916;44,7303;0,0105;1
23,6795;9,1686;42,808;0,0005;1
25,3952;9,9173;40,4655;0,4053;1
26,4071;9,4248;38,6596;1,1431;1
27,2926;15,5504;45,3126;8,748;0
27,0432;10,0528;45,7757;4,3058;0
27,8107;11,3776;43,0189;5,0785;0
24,2645;11,4745;48,8209;1,7429;0
24,7537;11,561;44,6699;5,6641;0
26,17;21,1168;46,8861;0,462;1
23,8333;29,5045;38,9936;1,6287;1
25,8926;18,9809;43,4147;1,3953;1
24,0574;13,0117;43,6272;2,5555;0
21,2089;15,647;53,6627;24,8081;0
20,0783;23,8158;50,8809;0,758;0
21,9784;15,1642;38,8479;0,0037;1
25,063;11,2841;37,6359;0,0059;1
25,8795;10,889;42,4988;0,0484;1
27,2659;11,908;39,3694;6,3698;0
26,3518;10,6241;42,8992;0,5191;0
26,8238;10,101;43,8544;1,7714;0
29,0842;16,2162;38,6068;0,0871;1
28,1146;16,9206;37,4516;5,1398;0
27,5093;14,1934;40,8143;0,2948;1
23,2714;20,3137;50,4017;0,0162;1
24,1237;17,7404;35,5865;0,0097;1
21,7597;20,4232;37,6367;0,423;1
18,3761;25,8044;48,7998;0,0895;1
22,94;21,0078;36,2319;0,0017;1
24,6966;12,3676;39,355;0,001;1
26,1175;10,9477;39,1838;0,8651;1
26,3505;11,4699;40,4706;0,2367;1
27,9811;10,6048;40,1064;1,2715;1
26,5949;14,9442;39,6706;1,1982;1
27,2919;12,9243;38,2548;0,0605;1
24,5446;15,605;43,8754;6,6561;0
19,3295;13,7939;56,9262;19,6498;0
20,9209;10,9394;43,6914;7,9088;0
19,2826;14,3925;49,4185;0,2108;0
24,399;11,4049;42,108;0,01;1
25,0849;9,8472;46,8733;0,0004;1
26,7127;11,2697;42,81;7,2516;0
27,3159;12,3063;45,5085;0,3866;0
28,7109;12,8648;43,0215;0,0004;1
29,9697;12,8953;33,6597;0,0008;1
29,0843;11,3996;40,294;0,0801;1
30,5867;12,4153;34,3551;0,0001;1
28,8622;12,0268;41,9046;0,1209;1
30,0217;13,8594;43,6937;2,7028;1
22,0079;15,4751;55,6604;0,1684;1
27,1651;12,3165;45,7523;0;1
29,3243;14,1082;33,3683;0,8456;1
30,9166;14,3405;29,8156;0,1809;1
28,7354;18,7058;36,6697;0,0209;1
21,8807;17,441;50,9286;13,8858;0
22,0159;21,3691;47,7286;0,3649;1
21,7865;16,2511;44,5183;0;1
24,3741;13,1278;46,8443;0,0006;1
25,9164;13,9349;39,6877;0,2787;1
25,2187;14,3239;44,0835;0,5063;1
26,3724;11,9585;36,4281;0,0027;1
27,5465;12,5527;33,7028;0,1738;1
21,35;17,6796;51,7204;3,9097;0
19,7652;22,909;43,1061;0,0039;1
20,2929;16,1077;38,1352;0,001;1
21,1973;12,3069;38,5304;0,0038;1
25,2718;12,3711;35,8181;0,001;1
26,7998;11,3138;31,7965;0,0084;1
28,4891;11,3464;28,3126;0,0071;1
28,3831;12,2396;31,5854;0,1644;1
